"id","td_id","catalog_id","manufacturer_id","active","language","code","title","slug","meta_title","meta_keywords","meta_description","content","short_description","first_page","offer","stock","created_at","updated_at","type","search_code"
"3494492",,"0","604","active","ro","F31619","Garnitura etansare galerie evacuare","garnitura-etansare-galerie-evacuare-f31619","Garnitura etansare galerie evacuare","Garnitura etansare galerie evacuare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Sistem de esapament</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Galerie evacuare</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","26/6/2018 16:56:31","26/6/2018 16:56:31","kit",""
"3494493",,"0","577","active","ro","45A2258","Bieleta directie","bieleta-directie-45a2258","Bieleta directie","Bieleta directie","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Sistem directie</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Stanga / Dreapta</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Otel</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","10/7/2018 21:15:37","10/7/2018 21:15:37","kit",""
"3494494",,"0","577","active","ro","CF1130C","Filtru polen","filtru-polen-cf1130c","filtru polen ","filtru, filtre, filtru polen, filtru habitaclu, filtru aer conditionat, filtre ,igienizare ","","<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Lungime</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 265.4 mm</td>
		</tr>
		<tr>
			<th scope=""row"">Latime</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 243.1 mm</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 23.6 mm</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","20/7/2018 16:54:23","20/7/2018 16:54:23","kit",""
"3494495",,"0","598","active","ro","1K0998225","Kit reparatie far ","kit-reparatie-far-1k0998225","kit ","faruri, faruri componenta , reglaj far, kit reparatie far, kit, reparatie far ","","<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp; fata stg</td>
		</tr>
		<tr>
			<th scope=""row"">Produs</th>
			<td>&nbsp; origine</td>
		</tr>
		<tr>
			<th scope=""row"">Kit</th>
			<td>&nbsp; complet</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","23/7/2018 21:13:40","23/7/2018 21:13:40","kit",""
"3494496",,"0","598","active","ro","1K0998226","Kit reparatie far","kit-reparatie-far-1k0998226","kit","faruri, faruri componenta , reglaj far, kit reparatie far, kit, reparatie far","","<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp; fata dr</td>
		</tr>
		<tr>
			<th scope=""row"">Produs</th>
			<td>&nbsp; origine</td>
		</tr>
		<tr>
			<th scope=""row"">Kit</th>
			<td>&nbsp; complet</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","23/7/2018 21:29:11","23/7/2018 21:29:11","kit",""
"3494497",,"0","580","active","ro","FL2051S","Filtru ulei","filtru-ulei-fl2051s","Filtru ulei","Filtru ulei","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Infiletabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;176</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior superior [mm]</th>
			<td>&nbsp;94</td>
		</tr>
		<tr>
			<th scope=""row"">Dimensiune filet&nbsp;</th>
			<td>&nbsp;1/16</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","25/7/2018 15:36:39","25/7/2018 15:36:39","kit",""
"3494498",,"0","580","active","ro","FA1902","Filtru aer","filtru-aer-fa1902","Filtru aer","Filtru aer","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;358</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;172</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;105</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","25/7/2018 15:55:04","25/7/2018 15:55:04","kit",""
"3494499",,"0","580","active","ro","FD4615","Filtru combustibil","filtru-combustibil-fd4615","Filtru combustibil","Filtru combustibil","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;133</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior superior [mm]</th>
			<td>&nbsp;102</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior inferior [mm]</th>
			<td>&nbsp;100</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","25/7/2018 16:14:24","25/7/2018 16:14:24","kit",""
"3494500",,"0","580","active","ro","FP67","Filtru habitaclu","filtru-habitaclu-fp67","Filtru habitaclu","Filtru habitaclu","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;265</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;210</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;39</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","25/7/2018 16:59:59","25/7/2018 16:59:59","kit",""
"3494586",,"0","636","active","ro","EK322","Kit reparatie pompa ulei","kit-reparatie-pompa-ulei-ek322","Kit reparatie pompa ulei","Kit reparatie pompa ulei","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Pompa ulei</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","9/1/2020 13:19:27","9/1/2020 13:19:27","kit",""
"3494501",,"0","26","active","ro","SG330109 ","Amortizor Capota ","amortizor-capota-sg330109","","capota ,amortizor, lift support, amortizor capota , caroserie , capota fata ","","<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Capota fata</td>
		</tr>
		<tr>
			<th scope=""row"">Producator</th>
			<td>&nbsp; Sachs</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","","","in_stock","9/8/2018 21:05:47","9/8/2018 21:10:53","kit",""
"3494502",,"0","651","active","ro","10695","Radiator aer conditionat","radiator-aer-conditionat-10695","Radiator aer conditionat","Radiator aer conditionat","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Lungime nucleu [mm]</th>
			<td>&nbsp;847</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime nucleu [mm]</th>
			<td>&nbsp;16</td>
		</tr>
		<tr>
			<th scope=""row"">Latime nucleu [mm]</th>
			<td>&nbsp;443</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","26/9/2018 21:22:26","26/9/2018 21:22:26","kit",""
"3494503",,"0","599","active","ro","10315080","Placute frana","placute-frana-10315080","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;195.3</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;54.4</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;17.9</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","19/10/2018 18:06:37","19/10/2018 18:09:21","kit",""
"3494504",,"0","579","active","ro","928349","Bucsa bara stabilizatoare","bucsa-bara-stabilizatoare-928349","Bucsa bara stabilizatoare","Bucsa bara stabilizatoare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Stranga / Dreapta</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Cauciuc + Metal</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","19/10/2018 18:22:40","19/10/2018 18:23:43","kit",""
"3494505",,"0","599","active","ro","10313630","Placute frana","placute-frana-10313630","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;184.2</td>
		</tr>
		<tr>
			<th scope=""row"">Latime 1 [mm]</th>
			<td>&nbsp;63.9</td>
		</tr>
		<tr>
			<th scope=""row"">Latime 2 [mm]</th>
			<td>&nbsp;59.4</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;18.0</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","19/10/2018 18:51:16","19/10/2018 18:51:16","kit",""
"3494506",,"0","603","active","ro","K200114","Bucsa bascula","bucsa-bascula-k200114","Bucsa bascula","Bucsa bascula","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata / Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Stanga / Dreapta</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Fier</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","19/10/2018 20:13:55","19/10/2018 20:13:55","kit",""
"3494507",,"0","182","active","ro","104276","Pivot suspensie","pivot-suspensie-104276","Pivot suspensie","Pivot suspensie","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Inferior</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Metal</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>

<p>&nbsp;</p>
","","","","in_stock","19/10/2018 20:30:13","19/10/2018 20:30:13","kit",""
"3494508",,"0","591","active","ro","664230","Planetara","planetara-664230","Planetara","Planetara","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Dreapta</td>
		</tr>
		<tr>
			<th scope=""row"">Tip transmisie</th>
			<td>&nbsp;Automata</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","29/10/2018 16:27:12","29/10/2018 16:27:12","kit",""
"3494509",,"0","599","active","ro","30016120","Placute frana","placute-frana-30016120","Placute frana","","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;</th>
			<td>&nbsp;</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","6/11/2018 23:05:17","6/11/2018 23:05:17","kit",""
"3494510",,"0","599","active","ro","30016110","Placute frana","placute-frana-30016110","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;180.1</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;61.5</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;18.0</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","6/11/2018 23:07:50","6/11/2018 23:07:50","kit",""
"3494511",,"0","577","active","ro","46G0425A","Bieleta antiruliu","bieleta-antiruliu-46g0425a","Bieleta antiruliu","Bieleta antiruliu","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""height:55px; width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Stanga/Dreapta</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","27/11/2018 19:41:09","27/11/2018 19:44:32","kit",""
"3494512",,"0","11","active","ro","31555","Garnitura conducta admisie aer","garnitura-conducta-admisie-aer-31555","Garnitura conducta admisie aer","Garnitura conducta admisie aer","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;78.23</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;64.51</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","18/12/2018 16:11:15","18/12/2018 16:11:15","kit",""
"3494525",,"0","577","active","ro","12609719","Rola intindere","rola-intindere-12609719","Rola intindere","Rola intindere","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru exterior intinzator [mm]</th>
			<td>&nbsp;78</td>
		</tr>
		<tr>
			<th scope=""row"">Latime intinzator [mm]</th>
			<td>&nbsp;31.66</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;129.5</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_supplier_stock","21/2/2019 19:05:43","21/2/2019 19:05:43","kit",""
"3494526",,"0","577","active","ro","1520676","Rola ghidare","rola-ghidare-1520676","Rola ghidare","Rola ghidare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;17.463</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;88.900</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;25.4</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_supplier_stock","21/2/2019 19:24:08","21/2/2019 19:24:08","kit",""
"3494521",,"0","577","active","ro","A332C","Filtru aer","filtru-aer-a332c","Filtru aer","Filtru aer","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Circular</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;274.3</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;320</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;68.6</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","15/2/2019 15:37:56","15/2/2019 15:37:56","kit",""
"3494527",,"0","577","active","ro","45F2115","Bucsa bara stabilizatoare","bucsa-bara-stabilizatoare-45f2115","Bucsa bara stabilizatoare","Bucsa bara stabilizatoare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru bara&nbsp;</th>
			<td>&nbsp;17mm</td>
		</tr>
		<tr>
			<th scope=""row"">Pozitie montare</th>
			<td>&nbsp;Spate</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","15/3/2019 16:44:12","15/3/2019 16:47:43","kit",""
"3494528",,"0","97","active","ro","K8787","Bucsa bara stabilizatoare","bucsa-bara-stabilizatoare-k8787","Bucsa bara stabilizatoare","Bucsa bara stabilizatoare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru bara</th>
			<td>&nbsp;19mm</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","15/3/2019 16:58:11","15/3/2019 16:58:11","kit",""
"3494529",,"0","97","active","ro","K201490","Bucsa bara stabilizatoare","bucsa-bara-stabilizatoare-k201490","Bucsa bara stabilizatoare","Bucsa bara stabilizatoare","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru bara</th>
			<td>&nbsp;34mm</td>
		</tr>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","15/3/2019 17:04:52","15/3/2019 17:04:52","kit",""
"3494530",,"0","599","active","ro","10214040","Placute frana","placute-frana-10214040","Placute frana","Placute frana","Placute frana","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;142</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;66.5</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;17.8</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p>Import SUA</p>
","","no","no","in_stock","4/4/2019 12:25:04","4/4/2019 12:41:02","kit",""
"3494531",,"0","576","active","ro","MGD1337CH","Placute frana","placute-frana-mgd1337ch","Placute frana","Placute frana","Placute frana","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;137</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;46</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;16</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","4/4/2019 12:52:03","4/4/2019 12:52:03","kit",""
"3494532",,"0","577","active","ro","17D785MH","Placute frana","placute-frana-17d785mh","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;177</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;60</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;19</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","4/4/2019 13:14:28","4/4/2019 13:14:28","kit",""
"3494533",,"0","577","active","ro","17D784MH","Placute frana","placute-frana-17d784mh","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;216</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;67</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;18</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_stock","4/4/2019 13:19:44","4/4/2019 13:19:44","kit",""
"3494534",,"0","599","active","ro","12161098","Disc frana","disc-frana-12161098","Disc frana","Disc frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Tip transmisie</th>
			<td>&nbsp;Automata</td>
		</tr>
		<tr>
			<th scope=""row"">Echipare</th>
			<td>&nbsp;Performance</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;336</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;48.1</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;30</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","8/4/2019 10:03:31","8/4/2019 10:03:31","kit",""
"3494535",,"0","578","active","ro","161791","Placute frana","placute-frana-power-stop-161791","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Fata (echipare 2 pistonase pe etrier )</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru discuri [mm]</th>
			<td>&nbsp;320</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Ceramic</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","11/4/2019 10:33:28","8/2/2021 11:27:29","kit",""
"3494536",,"0","578","active","ro","161793","Placute frana","placute-frana-161793","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Material</th>
			<td>&nbsp;Ceramic</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","11/4/2019 10:36:13","11/4/2019 10:36:13","kit",""
"3494537",,"0","599","active","ro","12161111","Disc frana","disc-frana-12161111","Disc frana","Disc frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare</th>
			<td>&nbsp;Spate</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;320</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;41.5</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;11.2 mm</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","","","in_supplier_stock","8/5/2019 11:51:20","25/6/2021 14:00:01","kit",""
"3494538",,"0","580","active","ro","FA1910","Filtru aer","filtru-aer-fa1910","Filtru aer","","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;211</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;155</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;55</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","9/5/2019 11:56:36","9/5/2019 11:56:36","kit",""
"3494539",,"0","599","active","ro","10310440","Placute frana","placute-frana-10310440","Placute frana","Placute frana","","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Parte montare&nbsp;</th>
			<td>&nbsp;Fata</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;154.9 / 156.2</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;63 / 67.2</td>
		</tr>
		<tr>
			<th scope=""row"">Grosime [mm]</th>
			<td>&nbsp;17.3</td>
		</tr>
	</tbody>
</table>

<p>Import SUA</p>
","","no","no","in_stock","9/5/2019 12:07:24","9/5/2019 12:07:24","kit",""
